UDI,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
5734,L,300.0,309.9,1708,34.2,203,0
5735,M,295.5,306.1,1524,57.1,19,0
5736,M,300.8,310.6,1719,30.1,133,0
5737,M,298.9,309.1,1399,34.8,2,0
5738,L,297.0,307.6,1409,25.1,2,0
5739,L,303.4,313.0,1784,37.0,22,0
5740,L,300.2,309.0,1780,38.3,72,0
5741,M,299.4,309.7,1640,52.0,32,0
5742,L,299.2,310.4,1378,29.8,163,0
5743,M,297.0,307.3,1364,44.8,63,0
5744,H,297.4,307.7,1775,40.9,139,0
5745,L,302.6,312.5,1765,21.1,189,0
5746,M,299.1,309.8,1526,32.7,25,0
5747,M,300.0,309.9,1957,32.3,36,0
5748,H,295.9,305.5,1620,56.8,113,0
5749,H,297.4,308.5,1339,45.5,175,0
5750,M,301.2,310.7,1488,41.4,73,0
5751,L,300.8,311.6,1538,3.0,43,0
5752,M,303.5,314.6,1553,20.9,138,0
5753,L,302.7,313.3,1761,47.3,210,0
5754,M,299.5,308.3,1366,47.8,196,0
5755,H,300.9,311.0,1299,32.6,23,0
5756,L,299.4,309.2,1645,40.3,226,0
5757,M,304.1,313.6,1447,39.6,91,0
5758,L,302.3,312.4,1971,41.7,93,0
5759,L,300.3,311.1,1706,36.3,18,0
5760,L,300.4,309.9,1443,48.2,197,0
5761,M,302.9,312.7,1755,51.1,55,0
5762,H,301.2,310.9,1668,30.4,48,0
5763,H,303.1,314.3,1651,28.1,118,0
5764,L,295.6,305.4,1516,32.0,108,0
5765,M,300.9,309.7,1613,40.5,230,0
5766,M,299.0,307.4,1161,43.6,210,0
5767,L,303.5,313.9,1773,47.9,242,0
5768,L,303.1,312.3,1000,49.7,56,0
5769,L,300.1,310.7,1458,43.6,94,0
5770,H,303.1,311.7,1252,42.3,121,0
5771,M,303.6,313.0,1448,56.5,235,0
5772,M,300.1,308.8,1524,40.1,10,0
5773,L,304.9,315.4,1323,45.9,190,0
5774,M,299.9,310.6,1041,43.2,253,0
5775,L,299.6,309.9,1575,38.3,80,0
5776,L,301.7,310.6,1911,38.3,144,0
5777,M,299.3,308.5,1475,53.2,113,0
5778,L,300.2,310.4,1709,39.1,14,0
5779,M,302.8,311.1,1807,36.5,197,0
5780,L,300.0,309.8,1197,32.6,189,0
5781,M,296.6,308.1,1456,44.2,159,0
5782,L,300.7,310.6,1309,34.9,167,0
5783,L,298.6,307.1,1393,43.3,138,0
5784,L,301.7,311.1,1842,41.8,121,0
5785,L,301.4,310.8,1578,35.7,12,0
5786,H,302.9,315.1,1679,26.0,80,0
5787,L,301.8,313.5,1530,29.7,27,0
5788,M,302.2,312.9,1321,31.3,240,0
5789,H,298.7,308.3,1659,30.0,209,0
5790,L,301.6,312.8,1762,44.6,155,0
5791,L,303.9,312.8,1594,61.3,175,0
5792,M,298.6,309.7,1625,34.9,182,0
5793,H,303.6,314.5,1316,36.2,15,0
5794,H,298.9,308.7,1664,34.2,35,0
5795,L,298.3,309.4,1778,48.6,240,0
5796,M,300.6,310.1,1610,44.3,167,0
5797,L,301.4,310.2,1216,39.8,147,0
5798,H,301.8,312.8,1830,27.9,230,0
5799,H,298.1,308.0,1368,30.3,90,0
5800,L,300.9,311.5,1607,41.8,231,0
5801,L,298.6,310.4,1708,42.2,96,0
5802,L,297.0,306.3,1731,39.8,1,0
5803,L,298.1,308.0,1215,46.6,204,0
5804,M,298.5,310.1,1558,27.8,1,0
5805,L,301.0,311.7,1547,43.0,250,0
5806,L,302.3,311.6,1795,42.5,127,0
5807,L,297.1,306.1,1620,30.4,100,0
5808,H,300.7,310.2,1797,34.0,68,0
5809,M,297.6,306.9,1634,46.9,69,0
5810,L,301.3,311.5,1524,28.6,49,0
5811,L,298.8,308.8,1572,64.6,95,0
5812,H,297.9,308.2,1810,45.6,175,0
5813,M,301.6,310.8,1305,39.4,151,0
5814,L,298.8,308.8,1700,37.5,208,0
5815,L,299.4,307.3,1425,47.9,136,0
5816,L,295.6,305.7,1387,35.9,244,0
5817,L,301.9,313.1,1721,36.3,121,0
5818,L,301.6,310.2,1379,54.5,167,0
5819,H,300.0,310.5,1605,35.3,167,0
5820,L,296.9,306.3,1450,41.4,129,0
5821,M,302.4,313.2,1116,32.4,72,0
5822,L,298.7,308.8,1623,42.6,133,0
5823,M,299.1,309.5,1560,45.8,146,0
5824,M,304.6,314.7,1196,56.8,96,0
5825,L,298.6,309.9,1412,30.6,120,0
5826,L,301.5,311.8,1214,25.5,18,0
5827,M,301.1,310.4,1668,37.3,160,0
5828,L,300.8,310.9,1786,33.8,116,0
5829,L,300.6,310.2,1690,39.8,247,0
5830,L,300.8,310.9,1715,45.2,236,0
5831,H,300.5,310.1,1445,62.7,60,0
5832,L,299.9,309.2,1635,35.5,29,0
5833,M,303.0,313.2,1536,17.9,230,0
5834,L,297.4,307.4,1571,37.6,116,0
5835,M,302.0,313.1,1709,43.5,189,0
5836,L,301.6,311.2,1748,30.3,140,0
5837,M,301.4,309.4,1468,42.3,145,0
5838,L,302.2,311.9,1286,41.4,129,0
5839,M,299.8,308.2,1504,42.6,2,0
5840,M,296.3,306.7,1498,47.9,133,0
5841,L,299.9,308.2,1588,39.2,155,0
5842,L,298.0,307.0,1687,45.5,76,0
5843,L,298.5,308.2,1195,22.0,83,0
5844,L,297.5,309.1,1417,30.4,159,0
5845,M,299.0,308.0,1365,36.6,126,0
5846,L,298.8,308.8,1761,29.9,59,0
5847,L,295.2,305.8,1500,40.1,158,0
5848,M,301.4,312.9,1446,36.6,60,0
5849,L,304.4,315.2,1634,35.4,8,0
5850,L,301.2,312.3,1431,48.8,66,0
5851,L,299.6,310.5,1535,40.8,181,0
5852,H,299.9,308.7,1862,29.2,94,0
5853,M,299.2,309.5,1857,34.0,206,0
5854,M,300.2,311.0,1465,47.5,67,0
5855,L,299.9,309.0,1505,42.0,240,0
5856,M,298.3,307.7,1427,52.0,16,0
5857,L,303.4,312.6,1193,48.5,236,0
5858,L,297.0,307.8,1723,36.1,58,1
5859,L,301.4,311.4,1971,54.4,158,0
5860,L,299.8,309.5,1458,55.2,220,0
5861,L,303.8,312.5,1391,22.1,202,0
5862,L,300.7,310.6,1489,40.3,188,0
5863,L,299.3,308.7,1553,34.5,95,0
5864,L,299.5,309.7,1334,37.4,39,0
5865,M,300.1,308.9,1455,31.8,130,0
5866,L,297.7,307.9,1719,30.6,177,0
5867,M,298.5,308.0,1560,49.0,128,0
5868,L,296.4,305.2,1765,28.3,7,1
5869,M,298.2,306.8,1603,40.9,61,0
5870,L,300.2,309.0,1343,26.5,191,0
5871,L,300.6,310.4,1434,52.7,168,0
5872,L,296.0,306.2,1582,40.3,16,0
5873,M,299.7,310.0,1337,47.5,199,0
5874,M,301.1,311.4,1313,42.0,42,0
5875,L,299.7,308.9,1324,37.5,224,0
5876,L,298.7,309.8,1630,40.7,217,0
5877,M,299.2,308.7,1472,55.1,1,0
5878,M,298.9,309.4,1749,31.0,174,0
5879,L,298.7,308.6,1377,14.5,59,0
5880,L,300.3,310.7,1098,32.1,176,0
5881,L,304.6,314.4,1514,27.9,92,0
5882,M,298.5,308.9,1832,49.7,14,0
5883,L,299.4,309.4,1544,38.2,252,0
5884,H,299.9,310.7,1292,48.3,124,0
5885,L,298.6,307.8,1247,40.3,93,0
5886,L,302.2,310.4,1752,40.1,177,0
5887,L,295.3,304.3,1393,41.6,235,0
5888,H,298.9,310.0,1813,54.8,173,0
5889,M,301.6,311.5,1655,41.9,203,0
5890,L,299.4,309.5,1400,51.1,1,0
5891,M,298.4,307.3,1746,50.5,123,0
5892,L,300.9,310.9,1372,38.4,212,0
5893,L,301.8,310.8,1278,39.3,156,0
5894,L,300.4,309.5,1382,36.2,121,0
5895,L,298.4,308.0,1675,52.8,156,0
5896,L,300.9,311.4,1741,30.6,79,0
5897,H,299.2,309.7,1467,32.8,114,0
5898,L,301.5,312.1,1203,37.2,94,0
5899,H,303.0,311.4,1259,28.5,188,0
5900,L,294.8,304.8,1346,34.1,96,0
5901,M,300.2,310.0,1306,51.4,121,0
5902,L,296.5,305.0,1585,46.5,65,0
5903,L,304.9,314.9,1884,35.8,43,0
5904,L,299.1,308.8,1680,48.0,3,0
5905,L,301.5,312.0,1336,60.8,38,0
5906,M,299.9,310.0,1413,43.1,187,0
5907,L,298.4,307.8,1448,54.2,48,0
5908,M,298.2,309.1,1607,48.5,4,0
5909,L,303.2,311.0,1819,37.1,193,0
5910,L,301.9,311.8,1454,42.0,44,0
5911,L,303.9,312.1,1813,45.3,59,0
5912,H,300.1,309.2,1914,32.6,7,0
5913,M,300.6,311.1,1475,13.9,49,0
5914,L,299.5,308.2,1470,31.7,35,0
5915,L,299.4,308.0,1473,18.4,69,0
5916,L,297.9,310.3,1549,32.5,168,0
5917,H,300.2,308.8,1473,22.9,9,0
5918,M,298.4,310.1,1696,48.8,35,0
5919,L,300.9,310.7,1260,28.2,67,0
5920,L,300.3,309.8,1442,45.4,102,0
5921,L,300.6,311.1,1596,47.7,141,0
5922,H,303.4,314.7,1693,47.0,75,0
5923,L,299.9,308.8,1930,21.3,110,0
5924,M,301.5,311.0,1307,51.2,16,0
5925,L,304.1,314.9,1421,44.2,20,0
5926,M,302.6,312.9,1132,48.0,244,0
5927,M,302.3,313.4,1339,58.3,204,0
5928,M,299.4,309.9,1221,47.9,96,0
5929,M,300.5,312.3,1444,28.2,53,0
5930,M,297.4,307.5,1497,46.5,140,0
5931,L,301.0,311.2,1622,25.0,127,0
5932,L,300.5,310.9,1484,39.4,175,0
5933,L,300.0,309.9,1622,35.0,44,0
5934,H,302.1,312.9,1558,40.1,136,0
5935,L,297.6,307.8,1353,24.9,54,0
5936,M,303.3,314.1,1236,26.1,49,0
5937,M,301.8,312.7,1642,35.5,239,0
5938,L,299.9,310.3,1832,37.8,19,0
5939,L,299.7,310.2,1991,35.7,107,0
5940,L,301.0,310.0,1705,54.5,167,0
5941,L,303.0,312.5,1798,44.2,0,0
5942,L,300.2,311.0,1620,44.0,204,0
5943,L,300.3,311.7,1592,36.2,85,0
5944,M,300.0,308.1,1557,26.1,242,0
5945,H,303.6,313.0,1519,40.0,204,0
5946,L,299.3,309.3,1646,58.1,191,0
5947,L,299.9,309.1,1444,42.2,34,0
5948,L,302.9,312.1,1511,51.1,123,0
5949,M,300.3,310.8,1327,52.4,125,0
5950,M,302.3,313.9,1623,45.6,192,0
5951,L,298.2,306.1,1366,42.2,237,0
5952,L,299.6,309.4,1544,30.1,247,0
5953,M,303.0,313.4,1627,37.9,52,0
5954,M,298.6,309.4,1642,36.4,224,0
5955,L,299.7,310.0,1676,43.3,188,0
5956,M,300.5,312.3,1499,25.9,4,0
5957,L,298.0,308.1,1625,34.6,221,0
5958,L,299.2,310.5,1450,44.0,196,0
5959,M,300.2,309.6,1185,33.0,106,0
5960,M,300.1,310.2,1632,30.8,88,0
5961,L,302.6,311.3,1591,32.1,187,0
5962,H,303.1,314.0,1719,37.3,89,0
5963,L,298.3,308.2,1533,16.2,146,0
5964,M,300.2,310.6,1251,32.5,203,0
5965,L,301.3,311.0,1521,49.5,56,0
5966,M,303.0,313.6,1696,43.2,7,0
5967,H,301.4,311.8,1623,44.2,201,0
5968,L,300.6,309.6,1511,21.7,145,0
5969,H,301.3,310.4,1240,35.9,104,0
5970,M,301.3,311.3,1354,38.8,138,0
5971,M,298.1,308.8,1623,44.6,189,0
5972,L,300.4,312.2,1239,51.1,157,0
5973,M,302.9,313.2,1481,49.5,126,0
5974,M,299.6,310.6,1544,34.1,4,1
5975,L,300.3,308.6,1743,34.4,215,0
5976,H,299.5,311.5,1647,54.1,236,0
5977,L,295.4,306.0,1710,36.4,76,0
5978,L,300.0,310.0,1592,29.2,55,0
5979,L,300.6,310.4,1386,37.9,35,0
5980,L,299.0,307.9,1428,53.5,112,0
5981,M,297.7,306.9,1371,31.0,154,0
5982,L,298.2,310.1,1643,35.7,31,0
5983,H,301.5,310.5,1413,31.4,141,0
5984,L,303.9,312.9,1467,49.6,168,0
5985,L,302.8,312.1,1542,42.9,117,0
5986,L,297.3,306.1,1831,49.3,65,0
5987,L,301.7,311.7,1655,55.7,3,0
5988,H,298.7,309.8,1399,24.9,10,0
5989,M,298.8,308.2,1565,32.4,105,0
5990,M,299.1,307.7,1833,35.7,228,0
5991,L,301.4,311.7,1648,40.7,47,0
5992,L,301.9,311.9,1251,45.1,229,0
5993,L,299.8,310.8,1374,35.1,164,0
5994,L,299.8,309.4,1360,33.1,140,0
5995,L,300.9,310.7,1795,49.6,200,0
5996,M,301.1,311.0,1762,45.5,41,0
5997,L,302.4,312.4,1426,43.2,154,0
5998,M,297.4,307.0,1422,18.5,65,0
5999,L,300.0,309.5,1545,52.1,46,0
6000,L,297.9,306.0,1551,41.8,218,0
6001,M,299.9,309.3,1365,38.4,75,0
6002,L,299.5,310.3,1493,31.8,11,0
6003,M,299.9,310.8,1277,33.7,194,0
6004,M,298.4,307.9,1765,31.1,25,0
6005,L,297.0,308.3,1222,20.0,206,0
6006,H,295.8,305.8,1220,31.8,154,0
6007,L,299.7,308.4,1615,24.0,242,0
6008,L,299.1,307.5,1316,39.4,108,0
6009,M,298.6,309.9,1448,28.5,162,0
6010,L,302.6,312.3,1549,47.3,12,0
6011,M,298.3,307.1,1658,23.4,126,0
6012,M,302.8,310.6,1498,51.9,245,0
6013,H,303.2,312.9,1856,48.4,55,0
6014,L,296.1,306.5,1537,29.3,196,0
6015,L,300.2,309.5,1751,39.1,170,1
6016,M,299.2,308.1,1587,31.5,117,0
6017,L,294.2,303.6,1919,45.8,208,0
6018,L,297.1,308.4,1727,58.0,249,0
6019,L,301.5,310.2,1545,51.8,82,0
6020,L,304.0,313.4,1650,33.1,83,0
6021,L,301.8,313.0,1491,41.1,58,0
6022,M,300.6,311.1,1489,55.2,214,0
6023,M,300.0,310.1,1304,45.2,250,0
6024,L,303.4,312.7,1393,50.1,11,0
6025,L,304.3,314.3,1906,46.5,223,0
6026,L,298.8,308.3,1322,40.8,156,0
6027,M,296.0,305.1,1420,39.3,4,0
6028,L,295.8,304.7,1521,27.9,176,0
6029,M,302.6,313.4,1527,32.3,191,0
6030,L,299.9,309.8,1606,31.0,114,0
6031,M,300.4,310.7,1454,36.5,42,0
6032,L,296.4,306.6,1617,41.0,65,0
6033,M,298.5,308.9,1742,38.9,133,0
6034,L,299.4,309.2,1764,42.2,212,0
6035,M,300.4,309.9,1490,46.6,98,0
6036,L,299.2,308.4,1647,35.8,14,0
6037,M,297.9,306.5,1332,47.4,145,0
6038,M,298.4,307.3,1408,51.4,48,0
6039,L,302.4,312.1,1327,44.2,174,0
6040,M,300.5,308.9,1529,34.6,1,0
6041,L,301.2,309.8,1384,49.5,132,0
6042,L,298.2,309.2,1265,44.8,36,0
6043,L,294.1,304.3,1468,46.2,232,1
6044,L,299.0,308.5,1228,55.4,5,0
6045,M,298.3,310.5,1775,47.1,242,1
6046,M,300.7,309.0,1438,55.7,41,0
6047,L,306.6,317.5,1714,38.5,250,0
6048,L,301.4,311.3,1449,35.7,50,0
6049,M,305.5,316.3,1324,51.5,210,0
6050,H,301.1,311.2,1748,30.1,15,0
6051,L,298.7,306.9,1553,58.9,203,0
6052,H,300.7,310.8,1875,53.0,215,0
6053,L,303.6,313.9,1454,40.9,72,0
6054,L,303.7,311.5,1458,52.0,66,0
6055,M,298.8,310.8,1717,46.6,80,0
6056,L,300.5,310.8,1719,27.1,29,0
6057,L,297.1,307.8,1565,31.8,26,0
6058,L,301.6,310.5,2135,42.9,87,0
6059,M,303.1,313.8,1487,41.6,169,0
6060,M,300.1,311.2,1310,53.1,63,0
6061,L,298.7,308.9,1358,43.0,177,0
6062,L,300.7,310.7,1488,27.3,38,0
6063,L,300.8,309.9,1809,34.5,134,0
6064,L,300.2,309.9,1504,47.4,72,0
6065,L,300.4,309.8,1818,21.8,143,0
6066,M,299.7,310.2,1615,25.9,55,0
6067,L,302.0,311.1,1731,36.3,10,0
6068,L,301.5,312.0,1607,49.3,136,0
6069,L,298.0,307.2,1605,37.8,0,0
6070,L,298.0,307.7,1672,44.6,43,0
6071,H,299.5,310.1,1436,40.0,34,0
6072,L,301.5,310.8,1438,38.6,83,0
6073,L,300.3,310.9,1600,33.5,178,0
6074,L,298.7,309.3,1885,48.4,7,0
6075,L,300.5,310.3,1262,27.5,70,0
6076,L,299.3,310.5,1174,37.7,36,0
6077,L,301.8,311.8,1490,51.5,100,0
6078,L,300.7,311.8,1722,32.4,211,0
6079,L,299.4,311.2,1547,24.4,132,0
6080,L,300.5,310.2,1328,18.8,203,0
6081,L,302.6,313.3,1552,46.7,20,0
6082,H,298.9,308.2,1227,47.3,211,0
6083,L,300.8,309.8,1650,36.6,4,0
6084,L,299.9,309.7,1482,27.3,22,0
6085,L,300.9,309.5,1523,38.5,184,0
6086,L,298.7,307.8,1614,51.8,70,0
6087,M,300.2,310.8,1574,27.3,64,0
6088,L,302.2,311.7,1441,50.6,152,0
6089,M,298.1,308.8,1723,23.0,146,0
6090,L,297.3,307.6,1680,28.6,1,0
6091,L,297.4,309.3,1220,41.1,139,0
6092,M,297.7,308.2,1496,49.5,169,0
6093,L,301.2,312.3,1344,54.7,24,0
6094,L,297.2,307.6,1311,49.9,123,0
6095,L,299.4,309.7,1633,55.5,223,0
6096,M,301.2,312.4,1462,41.8,251,0
6097,L,300.8,311.5,1512,33.8,175,0
6098,M,299.2,309.4,1418,51.8,234,0
6099,L,300.4,310.6,1604,53.6,81,0
6100,M,300.2,310.8,1659,49.3,125,0
6101,L,299.6,308.9,1926,46.1,158,0
6102,M,299.6,308.9,1505,53.9,185,0
6103,L,304.5,315.9,1278,43.4,60,0
6104,H,301.6,313.5,1447,39.8,43,0
6105,L,305.0,314.0,1689,47.3,8,0
6106,L,299.0,308.3,1399,44.8,148,0
6107,L,299.8,311.0,1272,48.9,181,1
6108,L,297.3,307.9,1403,38.7,102,0
6109,L,298.4,309.1,1442,49.1,198,0
6110,H,303.8,314.7,1344,48.6,140,0
6111,H,299.0,308.7,1576,42.1,211,0
6112,L,303.8,314.2,1523,32.5,140,0
6113,H,297.5,307.8,1679,52.4,51,0
6114,L,297.9,307.0,1458,27.9,27,0
6115,L,299.3,309.6,1637,30.4,100,0
6116,M,299.9,311.1,1449,41.7,88,0
6117,M,301.8,311.5,1335,14.9,173,0
6118,H,300.9,311.1,1440,55.4,175,0
6119,L,299.2,309.4,1248,40.1,108,0
6120,M,299.7,309.4,1858,55.4,217,0
6121,L,299.4,310.0,1563,58.0,235,0
6122,L,298.2,307.5,1395,38.5,224,0
6123,L,298.2,309.6,1470,53.5,103,0
6124,H,302.1,312.7,1099,29.4,167,0
6125,M,296.3,305.4,1794,44.3,246,0
6126,M,303.2,314.9,1777,35.3,53,0
6127,L,299.3,309.5,1557,47.0,154,0
6128,L,298.5,307.7,1595,48.8,78,0
6129,L,301.5,312.6,1311,38.4,130,0
6130,L,303.0,313.5,1324,45.4,92,0
6131,L,302.2,310.5,1234,49.4,94,0
6132,M,301.0,310.5,1509,41.9,58,0
6133,L,302.2,312.5,1727,65.4,231,1
6134,L,296.6,304.4,1469,38.6,118,0
6135,L,299.0,309.0,1600,56.6,119,0
6136,L,298.2,308.3,1713,51.5,17,0
6137,L,302.4,311.3,1247,21.4,151,0
6138,H,299.2,309.5,1868,54.9,60,0
6139,M,301.7,311.7,1745,50.7,230,0
6140,M,301.1,309.9,1629,41.1,124,0
6141,L,298.3,309.2,1703,43.7,117,0
6142,L,298.8,309.7,1711,44.9,184,0
6143,L,302.6,312.3,1590,53.8,43,0
6144,M,298.4,308.3,1793,35.9,174,0
6145,M,300.2,311.0,1456,55.9,199,0
6146,L,298.4,308.2,1620,29.2,220,0
6147,L,299.4,307.4,1774,22.4,111,0
6148,L,299.9,310.4,1056,45.9,164,0
6149,M,298.4,307.6,1616,52.6,36,0
6150,H,298.1,307.7,1667,38.2,72,0
6151,L,300.6,312.0,1232,17.4,172,0
6152,L,298.3,308.2,1588,25.1,157,0
6153,L,298.4,308.4,1395,44.4,142,0
6154,L,298.1,308.6,1609,39.9,231,0
6155,L,299.8,310.3,1520,52.8,203,0
6156,L,301.9,311.0,1368,40.7,115,0
6157,M,303.0,313.0,1736,32.6,124,0
6158,M,298.5,308.6,1463,43.1,232,0
6159,L,304.3,314.6,1586,50.2,154,0
6160,M,298.0,308.3,1773,53.5,46,0
6161,L,302.2,314.8,1373,38.9,46,0
6162,L,298.6,307.4,1539,40.7,158,0
6163,L,298.3,309.2,1449,47.8,204,0
6164,L,298.5,309.7,1489,32.5,14,0
6165,L,299.9,310.4,1923,47.4,181,0
6166,L,301.2,310.5,1619,37.7,196,0
6167,L,301.3,313.0,1594,39.2,41,0
6168,H,298.1,305.9,1631,40.0,118,0
6169,L,298.0,307.3,1615,41.3,61,0
6170,L,298.2,309.3,1211,59.1,24,0
6171,L,299.8,309.4,1949,35.3,11,0
6172,M,299.6,311.2,1275,35.8,240,0
6173,L,298.1,306.6,1848,54.5,8,0
6174,M,300.5,309.4,1648,44.4,124,0
6175,L,304.5,314.0,1570,47.7,89,0
6176,L,299.0,309.4,1483,29.7,36,0
6177,L,299.1,308.9,2004,42.5,136,0
6178,L,301.1,310.6,1646,48.1,196,0
6179,L,298.9,310.3,1541,33.3,182,0
6180,L,301.3,312.9,1442,46.3,45,0
6181,L,298.6,308.1,1420,38.0,198,0
6182,L,303.7,312.0,1547,33.5,168,0
6183,L,300.7,308.5,1371,50.1,94,0
6184,H,298.8,309.0,1659,51.4,235,0
6185,L,298.8,309.5,1422,41.3,100,0
6186,M,299.0,309.0,1717,44.5,6,0
6187,M,302.7,312.7,1713,53.2,132,0
6188,L,297.5,306.7,1528,36.0,179,0
6189,L,298.7,309.3,1641,43.5,124,0
6190,L,298.9,310.6,1650,36.1,208,0
6191,M,300.0,307.8,1276,29.8,202,1
6192,M,299.5,309.4,1847,36.1,164,0
6193,M,297.0,306.0,1492,28.8,59,0
6194,H,299.2,307.7,1662,44.3,35,0
6195,M,299.8,308.7,1667,32.3,218,0
6196,L,298.7,309.1,1092,26.0,0,0
6197,L,301.4,311.8,1420,47.4,249,0
6198,M,301.8,313.3,1688,46.8,128,0
6199,L,299.8,309.9,1549,36.7,205,0
6200,L,300.5,308.7,1661,47.0,244,0
6201,M,295.7,305.4,1554,31.9,187,0
6202,L,299.2,307.8,1758,36.3,219,0
6203,H,302.0,310.8,1558,44.1,40,0
6204,M,299.2,309.7,1792,50.3,192,0
6205,L,298.5,308.7,1362,36.2,135,0
6206,H,304.6,315.1,1515,34.0,236,0
6207,L,303.6,313.3,1431,49.8,40,0
6208,L,300.9,311.7,1607,46.1,174,0
6209,L,302.3,311.9,1488,41.5,122,0
6210,L,295.5,306.7,1496,51.8,106,0
6211,L,298.4,308.8,1411,59.5,89,0
6212,L,299.1,308.9,1455,43.7,163,0
6213,L,299.5,309.7,1536,34.1,92,0
6214,L,299.0,309.0,1176,45.0,103,0
6215,M,294.9,306.5,1125,31.8,108,0
6216,M,300.8,311.0,1548,52.4,240,0
6217,L,301.1,311.1,1042,33.0,3,0
6218,L,303.2,313.0,1503,38.1,169,0
6219,L,298.4,309.3,1470,31.6,1,0
6220,L,298.3,309.0,1635,41.8,249,0
6221,M,294.6,304.4,1417,42.2,221,0
6222,M,299.4,308.3,1818,47.4,46,0
6223,L,301.8,310.9,1689,41.2,147,0
6224,L,298.8,308.6,1267,40.5,29,0
6225,L,304.3,315.6,1487,34.3,81,0
6226,M,299.5,309.2,1811,37.1,29,0
6227,L,300.3,309.7,1413,26.1,109,0
6228,H,297.3,305.5,1528,53.9,98,1
6229,M,300.6,312.1,1789,39.1,0,0
6230,L,296.0,306.6,1441,56.4,57,0
6231,L,301.4,312.2,1739,38.8,66,0
6232,H,301.4,312.4,1375,21.0,22,0
6233,L,302.7,312.6,1021,35.5,250,0
6234,L,298.0,308.0,1757,40.0,172,0
6235,L,300.3,311.8,1616,40.7,231,0
6236,M,301.1,311.3,1628,46.8,149,0
6237,M,300.9,311.5,1342,41.7,48,0
6238,M,298.3,309.1,1356,36.6,118,0
6239,M,295.2,305.9,1743,30.9,252,0
6240,M,300.7,310.6,1581,35.9,175,0
6241,H,299.7,309.7,1516,46.0,62,0
6242,L,298.9,309.6,1577,48.6,47,0
6243,L,301.5,312.3,1808,33.3,43,0
6244,M,299.9,311.1,1667,50.1,50,0
6245,M,297.4,307.9,1453,45.7,189,0
6246,M,296.1,306.7,1286,31.1,239,0
6247,L,297.7,307.3,1643,42.5,206,0
6248,M,304.8,314.2,1372,43.7,124,0
6249,M,301.4,312.2,1326,29.4,40,0
6250,L,300.4,309.8,1773,26.4,207,0
6251,L,299.6,309.6,1694,44.7,154,0
6252,L,299.5,310.9,1607,35.5,223,0
6253,L,302.3,313.6,1316,55.1,97,0
6254,L,299.0,309.3,1858,57.2,56,0
6255,L,301.2,310.9,1722,44.7,169,0
6256,L,299.3,309.2,1483,49.5,11,0
6257,M,303.9,314.7,1445,29.8,209,0
6258,M,301.5,311.4,1552,26.7,81,0
6259,M,302.5,311.9,1452,38.6,59,0
6260,L,298.8,310.0,1933,27.1,63,0
6261,L,302.1,312.3,1468,43.1,3,0
6262,M,299.4,308.8,1346,32.2,225,0
6263,L,300.2,310.7,1822,41.9,166,0
6264,H,303.3,314.2,1436,38.3,146,0
6265,M,297.9,306.9,1678,46.4,106,0
6266,L,300.4,310.2,1658,43.3,189,0
6267,H,300.9,310.6,1527,36.0,172,0
6268,L,301.0,311.5,1363,26.3,60,0
6269,L,299.1,309.7,1529,41.6,243,0
6270,M,304.2,313.6,1328,22.6,158,0
6271,L,297.4,305.9,1533,52.5,176,0
6272,H,302.9,313.9,1676,45.3,158,0
6273,L,302.4,311.3,1845,48.4,41,0
6274,L,303.8,314.1,1343,30.3,175,1
6275,L,296.8,306.7,1493,43.6,19,0
6276,M,298.3,308.4,1444,33.3,111,0
6277,L,303.0,314.6,1586,41.5,211,0
6278,L,296.2,309.3,1265,30.0,95,0
6279,M,296.8,305.2,1371,39.2,19,0
6280,L,299.0,310.0,1235,26.2,15,0
6281,M,300.4,310.2,1280,38.4,250,0
6282,L,303.2,314.2,1419,23.6,56,1
6283,M,299.6,310.6,1837,57.5,18,0
6284,M,298.8,310.2,1600,41.6,222,0
6285,L,300.6,310.9,1549,40.1,12,0
6286,L,300.9,310.0,1779,46.8,246,0
6287,M,300.9,311.8,1606,27.0,19,0
6288,L,299.6,309.8,1623,32.2,106,0
6289,H,296.1,305.9,1453,45.3,75,0
6290,L,298.2,307.7,1423,41.6,176,0
6291,L,302.8,313.8,1303,32.8,238,0
6292,L,300.4,312.0,1430,46.5,153,0
6293,H,299.4,308.2,1487,43.0,34,0
6294,L,302.2,312.9,1599,45.1,168,0
6295,M,297.7,307.4,1531,43.9,137,0
6296,M,299.5,308.1,1472,33.2,75,0
6297,L,300.3,310.4,1374,39.2,245,0
6298,L,299.1,308.3,1609,21.4,23,0
6299,M,300.2,308.6,1448,34.9,200,0
6300,L,299.6,308.8,1601,37.5,247,0
6301,M,297.2,306.2,1195,46.3,68,0
6302,L,300.4,309.7,1598,45.1,158,0
6303,L,297.3,306.0,1671,32.5,181,0
6304,M,300.3,309.9,1648,32.3,57,0
6305,L,302.7,312.0,1502,53.1,97,0
6306,L,299.4,309.8,1701,37.1,59,0
6307,L,297.7,308.3,1310,41.1,108,0
6308,L,299.7,310.0,1522,47.9,10,0
6309,L,298.3,308.1,1503,39.2,72,0
6310,M,301.2,310.9,1723,38.5,213,0
6311,L,299.7,308.9,1176,36.8,39,0
6312,L,303.4,312.6,1348,34.9,182,0
6313,M,302.3,313.0,1850,41.4,174,0
6314,L,299.7,307.9,1102,21.8,219,0
